time,volume,open
1600973280000,21.3,346.56
1600973340000,67.24065048,346.40068595
1600973400000,10.5818251,346.05
1600973460000,15.41023699,346.27221204
1600973520000,0.48002089,345.93350811
1600973580000,16.8887,345.85
1600973640000,35.8,346.18
1600973700000,4.66251089,346.3
1600973760000,38.25245,346.73195673
1600973820000,67.79836669,346.27221204
1600973880000,85.36001533,345.956867
1600973940000,253.03645313,345.21
1600974000000,41.00562223,344.87
1600974060000,4.34048085,345.42
1600974120000,11.26224647,345.59
1600974180000,40.44544069,345.76
1600974240000,5.53605768,345.85
1600974300000,2.37565509,345.58
1600974360000,17.24761909,345.61
1600974420000,21.772345,346.29
1600974480000,13.94796223,345.89
1600974540000,160.85696742,346.26
1600974600000,4.81655,346.05871142
1600974660000,1.36236971,346.06
1600974780000,2.0,346.5
1600974840000,21.68271352,346.5
1600974900000,25.37966131,346.61
1600974960000,4.1474,346.44
1600975020000,4.7865,346.29
1600975140000,2.92581578,346.69047367
1600975200000,23.01290372,345.77
1600975260000,34.43152835,344.8
1600975320000,23.19356327,344.26
1600975380000,2.182494,344.42
1600975440000,6.15,344.55
1600975500000,5.35606404,344.54
1600975560000,14.70513722,344.49637789999997
1600975620000,30.88271352,344.51
1600975680000,0.75,345.18
1600975800000,0.03,344.95
1600975860000,110.2889,345.0
1600975920000,0.146,345.27
1600975980000,5.24583096,345.27
1600976040000,127.96750984,345.01742802
1600976100000,1.15,345.35
1600976160000,5.8,345.21
1600976220000,48.14561,345.24552625
1600976280000,134.43450612,345.47
1600976340000,51.85201931,346.0
1600976400000,13.1608,346.22540949
1600976460000,28.88704544,346.38
1600976520000,10.5004,346.0
1600976580000,2.779212,345.7
1600976640000,6.8977,345.73
1600976700000,53.32708,345.89
1600976760000,0.6,346.17337263
1600976820000,12.15011042,346.43
1600976880000,5.4144000000000005,346.7
1600976940000,3.5,346.72
1600977000000,103.2832713,346.79
1600977060000,4.74,346.48
1600977120000,52.8948,346.25
1600977180000,70.0,346.13
1600977240000,0.1,346.14
1600977300000,5.85,346.71
1600977360000,6.3,346.18
1600977420000,5.05,346.32
1600977540000,9.0,346.43
1600977600000,29.958524600000004,346.32
1600977660000,16.944057880000006,346.86
1600977720000,63.72136999999999,346.13
1600977780000,1.36,346.35
1600977840000,5.1103559999999995,346.98
1600978080000,0.8256399999999999,346.81
1600978260000,9.15194717,346.98871912
1600978320000,44.24957509,347.39
1600978380000,3.73417193,347.81
1600978440000,70.62,347.99
1600978500000,3.56890345,347.97
1600978560000,0.5,348.0
1600978620000,6.756353539999999,347.35
1600978680000,3.3246800000000003,347.46
1600978740000,0.25,347.32621847
1600978800000,2.94353085,347.33
1600978860000,1.412249,347.24
1600978920000,61.2,347.44
1600978980000,0.5,346.79
1600979040000,2.05,346.81
1600979100000,2.1802757,347.33
1600979160000,0.05,346.7
1600979220000,1.1927299999999998,346.7
1600979280000,11.39991,346.45
1600979340000,9.6683757,346.3
1600979400000,56.99043826,346.53
1600979460000,3.0584,346.81742271
1600979520000,10.25,347.13
1600979580000,0.1,346.91
1600979640000,8.5757,347.15
1600979700000,9.2977,347.46754035
1600979760000,30.07691,347.73
1600979820000,23.45,347.68
1600979880000,0.30000000000000004,347.3
1600979940000,5.83041,347.07
1600980000000,12.7813204,346.96
1600980060000,1.05,346.6
1600980120000,173.40409622,346.77876919
1600980180000,16.4698,346.49
1600980240000,113.6055,346.92
1600980300000,77.60449912,346.55
1600980360000,110.52357006,346.54
1600980420000,1.05,346.78
1600980480000,0.05,346.57
1600980540000,152.8,346.59
1600980660000,1.15,346.55931994
1600980720000,0.30000000000000004,346.61
1600980900000,45.9,346.72185832
1600980960000,1.28998353,347.08
1600981020000,34.0,347.32
1600981140000,8.9055351,346.46
1600981200000,6.0354,346.14
1600981260000,2.9097224,346.29
1600981320000,38.37024,346.33
1600981380000,14.173632099999999,346.32
1600981440000,4.9501,346.46
1600981500000,525.33891017,346.21
1600981560000,30.0,347.29
1600981620000,39.29954135,347.20212860000004
1600981680000,34.48299018,347.19046108
1600981740000,5.405841000000001,347.13
1600981860000,5.800000000000002,347.28
1600981980000,5.15038867,347.08
1600982040000,0.1,346.93
1600982100000,0.32899999999999996,346.89994845
1600982220000,23.2965,346.9
1600982280000,4.23019,347.33
1600982340000,0.15,347.33
1600982460000,57.1098636,347.31
1600982520000,61.0385431,347.38
1600982580000,34.34331414,346.99
1600982640000,7.27266707,346.71
1600982700000,0.25,346.88
1600982880000,0.05,346.61
1600982940000,26.82061499,346.6
1600983000000,15.33983024,346.12
1600983060000,11.35,345.86
1600983120000,3.0,345.65
1600983180000,1.49,345.6
1600983240000,11.0,345.65
1600983360000,176.38360074,345.71
1600983420000,0.310245,345.69
1600983480000,56.6,345.51
1600983720000,5.0,345.6
1600983780000,0.25,345.6
1600984020000,1.6,345.59
1600984140000,0.55,346.19
1600984200000,4.91001,346.25
1600984260000,1.715266,346.24
1600984440000,4.924734,346.24
1600984500000,0.1,346.23
1600984560000,0.29273299999999997,346.23
1600984620000,0.29,346.22
1600984680000,19.15,346.23
1600984740000,3.2,346.64
1600984800000,35.39978282,346.40366491
1600984860000,1.371425,346.18
1600984920000,11.80795,346.18
1600984980000,2.0,345.98348574
1600985100000,6.1365861100000005,345.96
1600985160000,12.76074182,346.18
1600985220000,10.4,346.39
1600985400000,216.47005895,346.69
1600985460000,9.490041,346.73
1600985520000,234.19706721,347.48913192
1600985580000,5.04976667,347.31
1600985640000,34.869873299999995,347.34
1600985700000,29.712231000000006,347.07
1600985760000,206.64299561,347.52
1600985820000,64.29328557,347.91
1600985880000,0.40083,347.34
1600985940000,85.39037569999998,347.36
1600986000000,5933.39639311,348.17
1600986060000,626.47150634,350.9
1600986120000,163.50902008,350.72890522
1600986180000,211.07632702,350.30819881
1600986240000,211.33765018,350.06
1600986300000,229.88414246,350.51
1600986360000,19.51915918,350.91
1600986420000,3.95,350.28
1600986480000,1.47114787,350.42
1600986540000,63.63108515,350.32
1600986600000,25.53504919,351.15
1600986660000,68.11525806,351.03
1600986720000,9.182537,350.24
1600986780000,52.99564292,350.06
1600986840000,29.82758678,349.79917059
1600986900000,96.7692,349.68
1600986960000,12.38726021,349.7788212
1600987020000,65.89912576,350.3
1600987080000,69.55981955,350.03
1600987140000,121.22863561,349.65890919
1600987200000,163.19641957,349.8756768
1600987260000,105.76594625,350.6
1600987320000,325.74230579,349.8
1600987380000,0.05,349.95
1600987440000,0.05,349.63729624
1600987500000,17.81553409,349.73
1600987560000,166.38834482,351.02
1600987620000,5.60331785,350.48221287
1600987680000,8.56494659,349.86
1600987740000,4.82929,349.95
1600987800000,999.94616588,350.6
1600987860000,204.75901069,352.99
1600987920000,215.64239833,353.31
1600987980000,22.50618639,352.22
1600988040000,74.99259099999998,351.71
1600988100000,100.48525626,352.01
1600988160000,31.96209585,351.56
1600988220000,23.093475,351.91
1600988280000,2.22482401,351.80805857
1600988340000,30.38574412,351.57
1600988400000,138.65522556,351.8844349
1600988460000,20.816574600000003,351.96
1600988520000,793.0008329899998,351.38
1600988580000,148.89079072,351.57843735
1600988640000,27.69514205,350.95
1600988700000,133.04061845,350.26
1600988760000,0.61930901,349.93370051
1600988820000,121.58486153,349.67
1600988880000,0.3,350.12
1600988940000,9.171140800000002,350.62
1600989000000,5.1,350.47
1600989060000,2.35,350.04844959
1600989120000,47.6637,350.05398343
1600989180000,11.52468721,349.70381272
1600989240000,6.4714540000000005,350.43
1600989300000,6.95,349.97
1600989360000,10.21938,350.16
1600989420000,94.83135,349.77
1600989480000,18.77199,350.17
1600989540000,0.55,350.24
1600989600000,7.175,350.24
1600989660000,1.78,350.16285508
1600989720000,12.3637,350.19
1600989780000,10.1,349.91
1600989840000,9.86335591,349.75
1600989900000,0.4,349.6672296
1600989960000,0.1,349.9971307
1600990020000,82.83666685,350.01
1600990080000,0.5,350.67
1600990260000,0.10112038,350.09687643
1600990320000,100.0,350.09
1600990380000,6.72770415,349.80350273
1600990440000,2.0808893200000003,349.51
1600990500000,31.24847782,349.36
1600990560000,36.79655478,349.26824782
1600990620000,1.52,349.74
1600990680000,10.0,349.73
1600990920000,2.70998869,349.73
1600990980000,87.67661225,349.21
1600991040000,6.5,349.23
1600991100000,0.1,349.66
1600991160000,2.485,349.39953166
1600991220000,21.05245777,349.50861892
1600991280000,3.0,349.6
1600991340000,5.93093433,349.84024522
1600991400000,31.8060375,349.2
1600991520000,1.56989,349.52
1600991640000,5.0,349.47
1600991700000,8.0,349.49
1600991760000,9.048110000000001,349.62
1600991820000,15.35,349.82
1600991880000,1.826658,349.41120711
1600991940000,0.6,349.31
1600992000000,34.10935845,349.47
1600992060000,5195.41499919,349.66
1600992120000,1089.6084268,349.93
1600992180000,936.09877343,350.38
1600992240000,312.02266425,350.64
1600992300000,389.80393164,351.04
1600992360000,56.06288458,350.85
1600992420000,206.72691221,350.63
1600992480000,13.03033,350.34475774
1600992540000,6.9259,350.42
1600992600000,5.2038867,350.13
1600992660000,138.79316268,350.05
1600992720000,62.56840802,349.86021575
1600992780000,63.69525156,349.89523445
1600992840000,1965.84814978,349.62675771
1600992900000,196.35719291,348.77505912
1600992960000,1.7310302400000002,349.40012689
1600993020000,237.31859253,349.74
1600993080000,19.96809037,349.88
1600993140000,0.4,349.54
1600993200000,0.1,349.68
1600993260000,23.63662929,349.55
1600993320000,0.1,348.85
1600993440000,96.13628414,349.0
1600993500000,287.927754,349.3
1600993560000,9.76375683,349.29
1600993620000,115.1256408,348.95
1600993680000,10.12308,348.67
1600993740000,47.54442268,348.79
1600993800000,48.06257,348.63
1600993860000,0.1,348.48
1600993920000,0.30000000000000004,348.46
1600993980000,117.68494395,348.40945286
1600994040000,62.70726966,348.49
1600994100000,2.00007,347.89
1600994160000,7.7727391,348.0
1600994220000,0.65,348.21
1600994340000,9.5143,348.66
1600994400000,8.001900000000001,348.64444263
1600994460000,2.0803000000000003,348.01
1600994520000,7.851299999999998,348.01958609
1600994580000,4.1362,348.1
1600994640000,5.74452912,348.03476868
1600994700000,91.4593,348.27
1600994760000,9.6407,348.43
1600994820000,0.29172885,348.68026598
1600994880000,5.20269722,347.87
1600994940000,0.4583,347.65
1600995000000,4.68907,347.59
1600995060000,33.29787,347.58
1600995120000,0.7187,347.63735733
1600995180000,0.1,347.78
1600995240000,3.1034,347.77738312
1600995300000,0.04,347.98
1600995360000,5.6807300000000005,348.25
1600995420000,3.7924,348.14446285
1600995480000,0.2,348.29
1600995540000,7.4658,348.25
1600995600000,21.84652629,348.28
1600995660000,24.17266619,348.49872634
1600995720000,5.20191712,348.68
1600995780000,5.52306556,348.7
1600995840000,2.48,348.96
1600995900000,0.5,348.94
1600995960000,0.15000000000000002,348.98
1600996020000,10.05,348.75326748
1600996080000,2.28762,348.7
1600996200000,9.02014157,348.7
1600996320000,0.9754,348.67
1600996380000,0.05412063,348.54
1600996440000,0.02125083,348.36
1600996500000,7.193996,348.21
1600996560000,13.75143,348.47
1600996620000,14.88616891,348.54989518
1600996680000,21.020274,348.93
1600996740000,3.9103,348.94
1600996800000,23.1392,349.15535048
1600996860000,1.1740000000000002,349.07
1600996920000,118.2186,348.88
1600997100000,20.00450001,349.16809989
1600997160000,43.0376,349.15535048
1600997340000,28.6918,349.16820172
1600997400000,17.05656822,349.15
1600997460000,0.98,348.64
1600997520000,1.5932238,348.55
1600997580000,49.82953155,348.13
1600997760000,5.05,347.65
1600997820000,2.31516412,347.5
1600997940000,189.41450423,347.28
1600998000000,0.3,346.94
1600998060000,16.26044025,347.24
1600998120000,3.3099847,347.01
1600998180000,2.88255787,346.89887314
1600998240000,1.98263418,346.52
1600998300000,75.48148493,347.01
1600998420000,0.02,346.8969835
1600998480000,0.75,346.84
1600998540000,0.6554,347.13
1600998600000,0.2777,347.0
1600998720000,0.61426631,347.11
1600998780000,0.2,347.23
1600998840000,12.4165,347.26
1600998960000,23.72346103,347.22
1600999020000,0.05,346.7
1600999080000,0.5,346.92
1600999140000,0.05,346.99
1600999200000,0.25,347.0
1600999260000,30.03579619,347.18626782
1600999320000,47.07769859,346.74
1600999380000,586.0259241,347.28826915
1600999440000,1597.93189219,347.71
1600999500000,93.47624368,347.47
1600999560000,3.02827587,347.62
1600999680000,3.0011900000000002,347.35
1600999800000,1.61608923,347.6
1600999860000,10.19626,347.5
1600999920000,11.61,347.30103593
1600999980000,1.6327871,347.97
1601000040000,1.0023185799999998,347.898751
1601000100000,23.60593346,348.05
1601000160000,0.1,347.89
1601000460000,1.5883323999999999,347.56
1601000520000,15.47752417,347.23736178
1601000700000,5.1,347.66780570000003
1601000820000,0.84802119,347.27
1601000940000,6.6586704,347.65
1601001000000,22.58133727,347.66
1601001060000,63.97706157,346.94
1601001120000,5.8,347.23
1601001180000,151.92755527,347.08
1601001240000,0.15,347.17
1601001360000,6.269,347.42
1601001480000,1.72545231,347.58376181
1601001600000,5.7,347.9
1601001660000,3.0,347.73
1601001720000,69.0,347.5
1601001780000,1.31619781,347.74
1601001840000,20.10699394,347.755149
1601001900000,0.28849054,348.1132927
1601002020000,0.58097253,347.79159471
1601002200000,20.34855,347.70993159
1601002260000,0.7,347.64
1601002380000,18.05,347.7
1601002440000,1.0,347.67
1601002740000,0.84290533,347.48980699
1601002800000,0.17918,347.67
1601002860000,16.11342944,347.61
1601002920000,0.85946056,347.74
1601002980000,54.05,347.74846042
1601003040000,1.385724,347.95
1601003100000,2.078586,347.88
1601003160000,2.078586,347.85144760000003
1601003280000,4.320202,347.62
1601003340000,8.81909913,347.47488776
1601003520000,5.21705666,347.51
1601003580000,7.53693074,347.60646536
1601003640000,5.105999,347.6
1601003700000,8.48288,347.44
1601003760000,1.12121558,346.96
1601003820000,6.54304688,347.4395847
1601003880000,311.59253753,347.59124391
1601004000000,2.5,347.87
1601004060000,0.1,347.95
1601004180000,2.95,347.63790829
1601004360000,0.5102,348.13955029
1601004420000,5.18119965,348.08
1601004480000,2.2381822,348.55
1601004540000,17.26880885,348.76226349999996
1601004600000,8.03205917,348.76
1601004660000,2.2973982000000004,348.84
1601004780000,0.06845936,348.7
1601004900000,8.60669885,347.86
1601004960000,49.92168033,347.92
1601005020000,20.96542982,347.27
1601005080000,3.8950050000000003,347.25
1601005140000,41.23451,346.96
1601005260000,16.85272441,347.12
1601005320000,0.50370292,346.95699896
1601005380000,6.27449,347.14834257
1601005440000,1.15473441,347.05
1601005500000,0.5120591800000001,346.9
1601005560000,14.01281311,346.89
1601005620000,0.72,347.3
1601005740000,13.45254957,346.94
1601005800000,10.32847038,346.7
1601005920000,1.4809999999999999,346.69
1601005980000,45.96506221,346.68927336
1601006040000,5.7,346.91
1601006100000,60.79269542,346.6
1601006160000,2.85960299,346.33
1601006220000,8.71477,346.06
1601006280000,73.9113917,346.06
1601006340000,38.82808625,345.26
1601006400000,5.809644400000001,345.48
1601006460000,136.86857784,345.23
1601006520000,3.24120145,345.41
1601006580000,5.219236980000002,345.92
1601006640000,0.05,345.88
1601006700000,14.04870061,345.65
1601006760000,2.31820224,345.81537503
1601006820000,30.878072600000003,345.7
1601006880000,15.824000000000002,345.79
1601006940000,2.17910112,345.72206588
1601007000000,0.25,345.86
1601007060000,4.58826614,345.93
1601007120000,16.54788788,345.40714749
1601007180000,10.00000048,345.75705681
1601007240000,4.00734145,345.62
1601007360000,10.35069554,345.89335447
1601007420000,5252.59225461,345.67
1601007480000,20.49715,344.98
1601007540000,34.04834174,344.96
1601007600000,92.36222778,345.15
1601007660000,3.071,345.69
1601007720000,6.86049669,345.50847129
1601007780000,0.05,345.84
1601007900000,0.08249,345.62
1601007960000,13.35901715,345.65
1601008020000,9.17359936,345.63
1601008080000,88.34010953,345.64
1601008140000,0.21215113,346.01065893
1601008200000,0.1,345.89
1601008260000,0.8707933099999999,345.99
1601008320000,0.27090000000000003,346.10355039
1601008380000,3.8794,345.99247544
1601008440000,1.0,345.94023347
1601008500000,0.9357023000000001,345.89357149
1601008560000,1.47967603,345.89357149
1601008620000,2.0,346.04
1601008740000,7.27180199,346.02
1601008800000,3.49581235,346.18520885
1601008860000,0.25,346.47707659
1601008920000,11.55363593,346.40056062
1601008980000,0.35,346.20853984
1601009100000,10.27,346.06483658
1601009220000,10.0,345.74434114
1601009280000,31.156972200000002,345.77
1601009340000,10.0,345.59
1601009400000,17.64649072,345.65
1601009460000,97.0062,345.86653867
1601009520000,70.03257569,345.53
1601009580000,0.25,345.48932042
1601009640000,0.625039,345.64491160000006
1601009700000,3.46419025,345.64491160000006
1601009760000,2.05,345.56582664
1601009820000,0.701889,345.58658869
1601009880000,8.76981385,345.32
1601009940000,7.78452893,345.12
1601010000000,5.20693356,345.11
1601010060000,21.6886878,344.92
1601010120000,12.081661500000001,344.92978524
1601010180000,1041.85993161,344.84
1601010240000,29.36014118,343.5
1601010300000,5.92202526,342.82033095
1601010360000,86.45784916,343.49
1601010480000,11.05,343.52957638
1601010540000,80.48777109999999,343.2
1601010600000,5.09728076,343.62292363
1601010660000,6.2621121199999985,343.68126567
1601010720000,12.219936,343.81
1601010780000,10.0,343.74
1601010840000,2.6553299999999997,343.31588825
1601010900000,1.4,343.28
1601010960000,7.742879999999999,343.72
1601011020000,11.5957638,343.65
1601011080000,13.2,344.13
1601011140000,6.2463718,344.02
1601011200000,1.41550117,344.11
1601011260000,27.03272266,344.2
1601011320000,1.0,344.16
1601011380000,2.2,343.89
1601011440000,24.80655849,344.0
1601011500000,0.1,344.38251703
1601011560000,6.32742533,344.19120758
1601011620000,5.47903432,344.29
1601011680000,36.27752417,344.43353288
1601011740000,3.92942068,343.94
1601011860000,3.45848476,344.28
1601011920000,0.13,344.56276672
1601011980000,1.18451716,344.56276672
1601012040000,6.53526375,344.52
1601012160000,7.58630962,344.65
1601012280000,18.56528198,344.02
1601012340000,2.62608134,344.36
1601012400000,0.1,344.01
1601012460000,0.15,343.88
1601012520000,2.61860585,343.88582612
1601012580000,1.38804067,344.31766754
1601012640000,139.70850309,344.39936727
1601012700000,21.39392735,343.65
1601012760000,13.98535228,343.05
1601012820000,10.08804067,343.07
1601012880000,10.49973352,343.04
1601012940000,0.05,343.0
1601013000000,73.99695198,342.9
1601013060000,109.40235746,342.0
1601013120000,0.30100000000000005,342.02512584
1601013180000,0.15000000000000002,342.02
1601013300000,5.62608037,342.1
1601013360000,18.5734322,342.15317679
1601013420000,143.18164371,341.8
1601013480000,47.06805994,341.6
1601013540000,1.86553754,341.38
1601013600000,15.05,341.33
1601013660000,44.62237421,341.28
1601013720000,18.62896858,341.59
1601013780000,94.40182555,342.33603466
1601013840000,5.159657599999999,342.34
1601013900000,16.72656977,342.23101286
1601013960000,6.2458264,341.75
1601014020000,3.17604,341.59
1601014080000,0.95,341.43
1601014140000,2.646939,341.58
1601014200000,5.821000000000001,341.77
1601014260000,38.20418384,341.39
1601014320000,5.83994025,341.99
1601014380000,3.61461,342.20731255
1601014440000,1.05,342.13
1601014500000,16.15,341.77990554
1601014560000,8.25627289,341.98
1601014620000,9.7459,342.16298072
1601014680000,3.05,341.95
1601014740000,10.24,341.27
1601014800000,91.57482335,341.26
1601014860000,9.73548494,340.51
1601014920000,10.73434223,340.33036079
1601014980000,20.78353107,340.7
1601015040000,5.87887391,341.07389954
1601015100000,2.88379938,341.74
1601015160000,1.910408,341.84
1601015220000,7.1225165,342.22647652
1601015280000,20.13802025,342.24
1601015340000,1.54158623,342.14
1601015400000,52.47401503,342.44954601
1601015460000,0.45,342.49
1601015580000,25.683518940000006,342.49878914
1601015640000,5.295450700000001,342.51
1601015700000,6.05,342.39
1601015760000,4.37607832,342.25316664
1601015820000,0.8880486000000001,342.59167289
1601015880000,4.038618,342.57534514
1601016000000,32.59994062,342.29985716
1601016060000,3.21799945,342.3582203
1601016120000,4.392392,342.69
1601016180000,0.8252299999999999,342.7
1601016240000,7.4091,342.53
1601016300000,9.57278413,342.5
1601016360000,8.20523485,342.82
1601016420000,5.05458668,342.93
1601016480000,8.50600549,343.05
1601016540000,11.73727344,343.62
1601016600000,1.805,343.60952237
1601016720000,5.8008727,343.53
1601016780000,10.05,343.85
1601016900000,7.2960600000000015,343.62
1601016960000,24.60354379,343.96
1601017020000,31.16480353,344.49
1601017080000,76.01102,344.81
1601017140000,19.399132,345.11
1601017200000,5.64429,344.9975172
1601017260000,13.0004632,344.69
1601017320000,6.69099933,344.62
1601017380000,114.47553635,344.61214949
1601017440000,5.4134126,344.54208264
1601017500000,10.66141306,344.19174836
1601017560000,126.71207146,344.19
1601017620000,169.08956512,343.74799161
1601017680000,4.1667000000000005,343.70128037
1601017740000,19.12753,343.63462165
1601017800000,36.87965042,344.14564049
1601017860000,2.7778,343.9
1601017920000,4.2167,343.91
1601017980000,45.52438736,343.92
1601018040000,11.3556,344.15
1601018100000,9.9667,344.11
1601018160000,12.95754833,344.08038568
1601018220000,6.83147254,343.81
1601018280000,16.23008782,343.85
1601018340000,2.3889,344.19
1601018400000,7.81019946,343.67
1601018460000,5.6667000000000005,343.64
1601018520000,4.1667000000000005,343.58
1601018580000,5.92552625,343.65
1601018640000,9.599338699999999,343.5
1601018700000,23.18411907,343.59
1601018760000,10.65410277,343.47
1601018820000,46.03808476,343.59
1601018880000,6.9942,343.69686676
1601018940000,35.16193633,343.75
1601019000000,21.1528,344.04
1601019060000,46.63376918,343.87
1601019120000,4.89127878,343.56982392
1601019180000,18.23512054,343.76179811
1601019240000,8.91006117,343.63
1601019300000,30.93052051,343.77
1601019360000,23.493933,343.86667812
1601019420000,36.6258375,343.88928685
1601019480000,19.3611,344.12
1601019540000,35.9445,344.13294823
1601019600000,61.6772669,344.04117109
1601019660000,54.89678758,344.13463831
1601019720000,12.0556,344.17134307
1601019780000,5.8056,344.48
1601019840000,270.9422,344.61365784
1601019900000,50.5759,344.95
1601019960000,6.23765,344.83
1601020020000,86.0926,344.86
1601020080000,19.999948999999997,344.78
1601020140000,33.5904,344.57220978
1601020200000,275.34176445,344.76171102
1601020260000,24.99091,344.66
1601020320000,2.34144034,344.45
1601020380000,16.809562,344.2140665
1601020440000,96.95889338,343.78
1601020500000,10.68302,343.74080573
1601020560000,0.05,343.75
1601020620000,36.6983625,343.63
1601020680000,18.018045,343.5
1601020740000,21.9443,343.51
1601020800000,5.5556,343.63
1601020860000,3.12794683,343.51
1601020920000,362.88033939,343.51
1601020980000,1690.79294862,343.0
1601021040000,111.51031394,341.69
1601021100000,55.62355807,342.31
1601021160000,45.82498123,342.62
1601021220000,21.92199218,342.59294724
1601021280000,142.47024989,341.94
1601021340000,9.77919813,341.66
1601021400000,62.21833421,341.82115309
1601021460000,11.42759296,341.56
1601021520000,5.1791531,341.6721016
1601021580000,46.7055,341.58191135
1601021640000,28.56841872,341.65
1601021700000,20.0,341.54
1601021760000,59.40314694,341.27
1601021820000,25.42228379,342.35
1601021880000,1.79603225,342.57
1601021940000,7.61504752,342.64
1601022000000,0.0608,342.37929059
1601022060000,0.3,342.29036952
1601022120000,12.52220837,342.3
1601022180000,13.0,342.23463638
1601022240000,4.35707552,342.27
1601022360000,117.77265023,341.96
1601022420000,5.0,342.18
1601022480000,1.02,342.16
1601022540000,18.79125161,341.98
1601022600000,19.11507737,341.89
1601022660000,32.94957742,341.38
1601022720000,59.08024333,341.2
1601022780000,16.497861269999998,341.4
1601022840000,6.129119,341.48
1601022900000,23.42088,341.5
1601022960000,0.05,341.42018501
1601023020000,3.3069797,341.71
1601023080000,1.20269127,341.61
1601023140000,17.857881,341.56
1601023200000,20.731524800000003,341.05
1601023260000,298.45435819,340.79
1601023320000,72.29749570999998,340.37
1601023380000,72.41063514,339.78765569
1601023440000,48.90712806,339.87
1601023500000,283.60668553,339.5947177
1601023560000,39.35745301,339.13
1601023620000,1.16982536,339.68
1601023680000,20.31095682,339.61
1601023740000,11.68608034,339.47
1601023800000,22.16221131,339.62119588
1601023860000,72.7972718,339.42
1601023920000,10.01230152,339.09365148
1601023980000,4.22104069,339.23
1601024040000,155.33089554,339.08200007
1601024100000,30.01262557,338.72
1601024160000,49.45407988,338.72076499
1601024220000,124.47114653,338.7
1601024280000,129.03662706,338.82
1601024340000,34.9288,339.36
1601024400000,48.82805788,339.42114217
1601024460000,42.44704638,339.81
1601024520000,323.93043331,340.63
1601024580000,25.398000000000003,341.68
1601024640000,59.49228899,341.53137563
1601024700000,8.68120447,341.16
1601024760000,12.073336999999999,341.13
1601024880000,30.40869722,340.9
1601024940000,72.30262925,340.85
1601025000000,35.39592387,340.26
1601025060000,22.68441262,340.08
1601025120000,10.51405224,340.24
1601025180000,32.74252619,341.04
1601025240000,4.424,340.71
1601025300000,3.08455943,340.55
1601025360000,54.74949599999999,340.623554
1601025420000,63.23165727,341.38612095
1601025480000,43.49833712,341.16
1601025540000,0.04,340.81
1601025600000,24.35999681,340.68
1601025660000,3.95085,340.09
1601025720000,12.69773536,340.26
1601025840000,0.5,340.14
1601025900000,0.25599056,340.56833678
1601026020000,11.84961183,340.24933309
1601026080000,5.8,340.56833678
1601026140000,0.99384417,340.73
1601026260000,2.49835102,340.54
1601026320000,10.520680300000002,340.71
1601026380000,9.27935199,340.69
1601026500000,8.948618,340.62880557
1601026560000,0.8654,340.52394652
1601026620000,0.8730964,340.0812083
1601026740000,30.43900976,340.07
1601026800000,32.49159132,340.0
1601026860000,45.82137879999999,339.65
1601026920000,98.17897776,339.34
1601026980000,45.82175066,338.55
1601027040000,12.264843699999998,339.03261777
1601027100000,76.1414,338.92384964
1601027160000,0.15,339.0
1601027220000,6.208220000000002,339.16834984
1601027280000,10.79604335,339.47629945
1601027340000,0.15,339.94842191
1601027400000,16.52402439,339.96
1601027520000,29.59502867,339.71
1601027580000,10.19757238,339.48
1601027640000,9.60743933,339.51
1601027700000,1.16816136,340.22
1601027760000,27.57675112,340.25
1601027820000,32.81196377,340.63
1601027880000,4.87734,340.75177971
1601027940000,0.39335162,340.86
1601028000000,225.11543501,340.4
1601028060000,103.18656515,340.06721133
1601028120000,2.572,341.14
1601028180000,40.86956,341.22174415
1601028240000,6.1698,341.21010075
1601028300000,18.251520000000003,340.79
1601028360000,20.54552,341.3
1601028420000,3.70393614,341.45
1601028480000,0.682,341.46745065
1601028540000,0.1,341.60597665
1601028600000,11.70335,341.47789915
1601028660000,1.934956,341.42
1601028780000,0.05,341.32
1601028840000,163.99607772,341.14
1601028900000,40.16184573,341.50185576
1601029020000,37.57722,341.5
1601029080000,6.08439,341.08012767
1601029140000,24.94999999,341.16
1601029200000,0.25,341.34
1601029260000,53.35745198,341.83
1601029320000,88.98089754,342.06
1601029380000,28.72914477,342.56
1601029440000,10.08931598,342.63
1601029500000,0.9,342.41
1601029560000,0.307423,342.37223013
1601029620000,14.79792172,342.37
1601029680000,30.73053777,342.02
1601029740000,5.1363,341.43
1601029800000,19.60449879,341.37
1601029860000,32.47736648,341.02
1601029920000,0.45,340.82
1601029980000,13.4004427,340.77
1601030040000,2.36857082,341.12516689
1601030100000,0.0282,341.04
1601030160000,2.90795,340.93
1601030220000,25.9,340.9
1601030280000,3.05,340.97379376
1601030340000,0.05,341.19
1601030400000,0.49965,341.24
1601030460000,4.0,341.49
1601030520000,0.1,341.35
1601030580000,0.05,341.4
1601030640000,1.013717,341.45
1601030700000,22.36559357,341.4
1601030760000,12.93218933,340.67
1601031000000,13.16809548,341.25
1601031060000,16.30162937,341.25
1601031120000,0.17459946,341.59433324
1601031180000,15.635171900000001,341.59433324
1601031300000,5.9,341.51282938
1601031360000,0.85648862,341.47
1601031420000,0.3214,341.38
1601031480000,2.8,341.4
1601031540000,1.64327495,341.17
1601031600000,3.65108814,341.08
1601031660000,0.2605108,341.07
1601031720000,6.479537400000001,341.07
1601031780000,6.426546,341.19500834
1601031840000,124.88617584,341.1
1601031900000,40.64060026,340.79
1601032020000,1.16,340.42008197
